Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Manually modified for quantification,Manually modified for annotation,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,KB,KB.1,KB.2,KF,KF.1,KF.2,KN,KN.1,KN.2,YB,YB.1,YB.2,YF,YF.1,YF.2,YN,YN.1,YN.2,YPF,YPF.1,YPF.2,Blood,NIAO
12626,18.558,732.55072,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,136807.81,KF1,732.55072:7385530 733.55407:3947194 734.55743:1753573,55.05493:14989 56.05032:29438 57.07043:14324 58.0662:13400 59.04997:35348 59.07404:5305 60.08146:274785 67.05494:13876 69.07077:16882 70.06564:18140 71.07368:117983 71.08614:8176 73.02918:24393 73.0653:6454 79.05455:11563 81.07075:18228 83.08601:9001 84.0817:8358 86.09726:1430976 87.04443:16265 87.10061:27759 89.06039:44513 93.07023:11724 95.01608:20473 95.08551:12796 96.0816:6822 98.98424:132793 101.05973:6463 103.07607:6147 104.10693:92169 105.07057:8678 108.08149:5527 109.10096:9574 112.0751:5327 115.22999:5700 121.10169:9495 125.0001:974819 126.00269:9815 133.08588:17980 137.06027:7571 143.01004:9625 147.0477:6553 152.71239:5831 169.03349:5276 175.07431:6165 177.11305:5640 184.07378:3679603 185.07744:109605 381.90814:6565 636.38397:7686 731.62427:14876 732.54419:157839,0,0,0,7385530,7385530,7385530,9713,5285,7141,736245,442841,240350,1611512,1876130,616943,32549,120525,4405887,107958,22930,20006,473145,1519654
12638,19.164,754.53455,Unknown,[M+H]+,ion correlated with 12713,0.048,True,999,False,False,False,False,False,91529.23,YN2,754.53455:6463661 755.5379:3467698 756.54126:963073,56.0502:32090 57.07031:6315 58.06607:16206 60.08131:341811 67.05527:6666 70.06599:11178 71.07346:199428 86.09697:1904311 87.10026:60695 98.9847:201127 103.2475:6338 104.10753:125341 105.11095:6553 107.96703:6415 124.99941:1304514 126.00333:19484 166.02599:15240 184.07242:4767383 185.07622:154962 361.50375:5738 454.76236:6556 754.53033:143709,0,0,0,0,0,0,0,0,4306,74667,36330,44747,134143,415380,29937,16037,6463661,539504,0,0,0,51915,2339734
12641,19.117,756.55322,Unknown,[M+H]+,ion correlated with 12714,0.048,True,999,False,False,False,False,False,388566.38,YN3,756.55322:50398976 757.55657:26779796 758.55993:15656922,56.05033:286438 58.06606:129183 59.07389:40705 60.08135:2730724 61.0847:44897 67.05474:112883 70.06542:62061 71.07348:1610850 79.05493:42965 81.07044:85777 83.0864:44600 86.09694:15700826 87.10023:499797 95.08597:69524 98.98468:1532359 104.1074:1037076 124.99928:10609706 126.0033:123391 142.1116:34978 143.01073:40666 184.07423:35096076 185.07568:1073534 201.94801:35555 225.1647:36579 494.31491:50023 552.25818:43013 756.5509:1131360,0,0,0,0,0,0,0,0,0,146689,134417,137716,44626,44198,9195,646578,556820,50398976,0,0,0,139607,17200791
12642,18.184,756.55334,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,570607.75,YN3,756.55334:140323744 757.55669:76152176 758.56005:21856130,55.0548:128763 56.05027:760636 58.06605:365424 59.07389:158238 60.08136:7538102 67.05474:171653 70.06541:132286 71.0735:4345366 72.07719:137752 81.07043:231880 86.09698:41835408 87.09492:140648 87.10024:1202945 95.08596:219037 98.98463:4165646 104.10738:2464482 124.99933:27401236 126.00311:393369 166.02594:125866 184.07434:96519488 185.07578:2626956 494.32532:145370 598.70081:92969 756.55194:3260233,0,0,0,229123,229123,229123,0,0,29330,202972,82831,108144,340114,224488,141893,4668304,929759,140323744,0,10876,0,131316,48640602
12643,18.373,756.55359,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,1291110.12,YN3,756.55359:167570304 757.55694:92484640 758.5603:25417088,55.05519:188486 56.05021:920783 58.06606:319939 59.07389:130137 60.08134:9871006 61.0847:129557 67.05474:328019 70.06598:225772 71.07346:5498641 72.07719:151920 81.07044:310290 86.09694:53401896 87.09493:207438 87.10023:1524389 93.06982:137117 95.08597:152428 98.98463:5347480 104.10745:3201143 115.03489:115283 124.99924:35345840 126.00291:555926 143.01073:246577 166.02596:331558 169.63403:128563 184.07419:116925336 185.07555:3639966 215.10753:118424 494.32535:248261 647.77325:117536 756.55084:3727406,0,0,0,231134,231134,231134,0,6215,29557,184728,136283,126752,328074,180783,107388,4447313,851605,167570304,0,30043,0,149254,57623074
12645,19.224,758.56036,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,408.53,YB1,758.56036:51067296 759.56371:27544306 760.56707:8980756,56.05016:286570 58.06605:116769 60.08126:2928467 67.05473:98399 67.81356:42883 70.06596:57896 71.07342:1803543 72.0766:72902 81.07043:90286 86.0969:17015136 87.09492:76397 87.10016:532203 95.08595:77707 98.98465:1717184 104.10743:951030 124.99934:11163872 126.00328:124555 143.01071:51809 166.02592:96405 184.07228:37206808 185.07614:1139113 396.52173:42658 496.34302:60714 571.29663:43967 594.04633:48806 758.57568:1157893,0,0,0,6784606,6784606,6784606,0,0,0,51067296,28181598,15013551,17275094,17824088,8444704,365597,392485,9583855,0,0,0,31420815,3447312
12646,17.505,758.56921,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,194.36,YF1,758.56921:35491964 759.57256:20823346 760.57592:8642081,56.05016:251954 57.07063:27436 58.0664:92984 59.07381:30649 60.08168:2299202 61.08462:41097 67.05466:48594 71.07338:1224431 72.0771:28795 81.07034:42353 86.09682:12196958 87.10011:288153 90.91526:27100 95.08585:50722 98.9845:1254210 104.10726:866459 125.00038:8294638 126.00314:85121 143.01054:36760 166.02777:47266 184.07396:28971284 185.07785:779379 296.33383:24949 678.23126:23852 758.56659:815344,0,0,0,427073,427073,427073,0,0,0,75566720,67572080,72091704,35491964,26552616,27743158,827660,618879,687314,0,0,36170,71743501,711284
12647,18.389,758.56952,Unknown,[M+H]+,,0.19,True,999,False,False,False,False,False,419.72,YB1,758.56952:240949728 759.57287:133285296 760.57623:36788000,56.05024:1141324 58.06604:437094 60.08133:11256634 67.05473:385544 71.07347:6009684 81.07042:256778 86.09694:61559004 87.10026:1562981 95.08595:219132 98.98468:6507424 104.10745:4123820 125.00058:40623552 126.00327:480403 143.0107:296039 166.02591:300791 184.0743:150918576 185.07573:4274796 496.34296:222284 758.56873:5648778,10577,21710,0,4147108,4147108,4147108,0,19079,28106,240949728,179754400,132370408,95198608,101287088,79232480,2621232,2570234,12724140,0,7796,275383,184358179,5971869
12648,18.001,758.56958,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,847.05,YB2,758.56958:191853856 759.57293:99171208 760.57629:28269666,56.05024:1020660 57.07069:176217 58.06604:504615 59.07387:149019 60.08133:11338238 61.08467:175038 67.05472:251732 70.06539:188955 71.07347:5958176 81.07041:363789 86.09692:58066812 87.10036:1862649 95.08593:217859 98.98463:6116208 104.10739:3702578 125.00058:38411972 125.52176:122338 126.0031:532977 143.01068:296186 166.02589:331842 184.07428:126627952 185.07571:3580709 201.87447:125912 251.36072:126412 496.34293:234711 551.13965:128823 758.56866:4250967,0,0,0,950486,950486,950486,0,10703,17201,177145664,191853856,189315536,69999616,92446208,61689960,1812182,2120475,7808568,0,0,121440,186105019,3913742
12649,17.829,758.56964,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,709.13,YB1,758.56976:133578776 759.57311:71574104 760.57647:20052232,56.05022:697727 58.06604:322044 59.07387:124865 60.08132:8796518 61.08467:109734 67.05472:205348 70.06595:114344 71.07346:4715918 71.08589:127640 81.07041:249987 86.09691:47689548 87.0949:157125 87.10028:1098968 95.08594:127718 98.9846:4413011 104.10739:2787759 124.99921:30261468 126.00326:370473 143.01068:140210 166.02792:213829 184.07413:105018680 185.0757:2595180 292.55841:99830 496.34293:145835 690.30035:119524 758.56757:3702872,0,0,0,468198,468198,468198,0,0,0,133578776,127309960,169411472,49484512,58012880,47258016,1469074,1556663,3887968,0,0,120605,143433403,2304568
12650,18.499,758.56964,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,707.39,YB2,758.56964:147519408 759.57299:87431048 760.57635:25581502,55.05478:133526 56.0502:937328 57.07068:168104 58.06603:305318 59.07386:122221 60.08131:8800341 61.08467:144839 67.05471:328702 70.06594:135319 71.07345:5111345 71.08588:106794 81.0704:239445 86.09692:48225192 87.10026:1192391 93.06978:92743 95.08592:180699 98.98461:4829384 104.10744:3057870 124.99922:31645724 126.00324:323297 136.98482:90611 159.43068:90552 163.01413:98113 166.02588:144011 184.0742:101119544 185.07567:2789276 496.34286:200219 719.74432:98010 758.56824:3196710,16372,10174,0,10357701,10357701,10357701,10786,18872,47310,160860848,147519408,138119840,60148788,75465352,52950528,2176416,2147830,10212701,0,0,283766,148833365,4845649
12651,18.568,758.56964,Unknown,[M+H]+,,0.19,True,999,False,False,False,False,False,361174.72,KF1,758.5647:24928870 759.56805:16793670 760.57141:5979193,55.05491:25234 56.05033:122993 58.06366:23156 58.06617:65000 59.07359:28774 60.08144:1551353 67.05492:59741 69.07074:26541 70.06561:49901 71.07365:816623 81.07072:54292 86.09722:7934228 87.09525:29230 87.10055:195575 89.06036:24512 90.92066:38060 95.08636:48138 98.98414:785124 104.10686:526689 124.99995:5875422 126.00265:57314 143.00999:66257 166.0251:22232 184.07343:19815374 185.07706:470161 496.34061:20621 758.56384:823044,15420,14530,10107,24928870,24928870,24928870,6026,14670,18577,185614224,102264544,80713544,60148788,75465352,52950528,1808824,1734837,10212701,0,0,288358,122864104,4585454
12652,18.107,758.5697,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,475.23,YB1,758.5697:201355856 759.57305:113179704 760.57641:30973556,56.05022:1186775 57.07068:270301 58.06603:604578 59.07387:186304 60.08132:12384253 61.08467:203877 67.05471:333692 70.06595:213393 71.07346:6885081 81.0704:192004 86.09689:66740216 87.10008:1055227 90.9211:233078 95.08593:286442 98.98463:6897524 104.10737:3961083 125.00051:44960500 126.00325:500923 143.01067:208242 166.02791:273715 184.0741:141713712 185.07561:3318485 496.3429:213353 758.56757:5076250,0,0,0,889665,889665,889665,0,0,17714,201355856,162104800,141032080,80818096,87520576,81687704,2283016,2156646,10710382,0,0,179421,168164245,5050015
12653,16.872,758.57001,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,125.02,YB2,758.57001:29044634 759.57336:15857732 760.57672:5415411,56.05027:151538 57.07068:35612 58.06603:70756 60.08135:1690835 61.08467:22946 67.05471:61718 69.07052:26630 70.06538:26570 71.07347:928667 71.08588:37797 79.05489:51474 81.0704:79814 82.06535:186135 86.09695:9152034 87.10023:188768 93.07063:51577 95.08592:46234 96.08113:38715 98.98467:852861 104.10744:592146 107.08615:24840 124.99931:5979042 126.00324:62907 143.00903:25519 166.02588:49238 184.07434:21275856 185.07579:541224 247.24341:21300 262.25433:21505 264.26724:534919 362.24774:40303 380.25974:89106 496.34286:36936 758.56927:680287,0,0,0,18137,18137,18137,0,0,0,30027880,29044634,19977528,8768535,5212356,7108480,364457,202820,230242,0,0,0,26350014,265840
12657,18.384,760.58386,Unknown,[M+H]+,,0.238,True,999,False,False,False,False,False,510.53,YN1,760.58545:45958224 761.5888:30725160 762.59216:8168826,56.05017:282317 58.06605:102513 60.08132:2673178 67.05473:44759 69.07054:47108 70.06596:83656 71.07345:1514358 81.07043:48204 86.09691:15055269 87.10019:397410 95.08595:73689 98.9846:1445694 104.10736:1013501 125.00052:9526180 126.00328:118937 143.01071:65356 166.02592:65978 184.07413:39850464 185.07573:947594 474.32657:37765 496.33252:47427 577.52405:48066 760.59235:1523052,23996,0,12582,1056880,1056880,1056880,22440,3942,0,20083114,17117482,13470207,20071410,54993980,71114344,45958224,47189952,21253860,0,0,230116,16890268,38134012
12659,18.116,760.58441,Unknown,[M+H]+,ion correlated with 12660,0.095,True,999,False,False,False,False,False,174.04,YN3,760.58545:24412446 761.5888:11849982 762.59216:3372645,56.05035:143029 57.07071:27714 58.06605:62624 59.07389:23794 60.08136:1710978 61.08469:56560 67.05474:34384 71.07351:938760 72.07719:34905 81.07043:26684 86.09698:9241959 87.10027:356862 95.08596:29044 98.98473:924996 104.10749:520695 105.11092:23968 124.99935:6305618 126.003:111134 127.00449:80030 146.48521:22930 166.02596:46332 180.33356:25844 184.07208:21579144 185.07602:849771 186.07768:229194 496.34308:24577 759.55896:34365 760.57452:688367,0,0,0,634496,634496,634496,0,0,0,16745407,14343524,10541979,16251612,50010092,66041140,30069868,34494960,24412446,0,0,148485,13876970,29659091
12660,18.171,760.58551,Unknown,[M+H]+,ion correlated with 12659,0.095,True,999,False,False,False,False,False,204.36,YN2,760.58551:37230844 761.58886:22957636 762.59222:5954645,56.05021:210190 57.0707:44884 58.06605:121141 59.07388:30398 60.08134:2408313 67.05473:47644 69.07054:53019 70.06541:52550 71.07351:1318704 81.07043:31291 86.09696:13621225 87.10027:340435 95.08595:64967 98.98466:1279114 104.10744:787710 124.9993:9001705 126.00328:98149 143.00909:38509 163.01616:28907 166.02795:71236 184.07431:33118546 185.07578:913912 421.59012:29356 496.33252:37723 618.32825:31209 760.59369:1041023,0,0,0,587340,587340,587340,0,0,0,9074826,8035304,7020148,18750250,43425216,57888464,33591156,37230844,22791396,8151,0,155147,8043426,31204465
12665,18.383,768.55005,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,161.03,YN1,768.55005:4233116 769.5534:2379017 770.55676:650185,55.01882:11190 55.05485:77816 56.05018:6969 57.03436:7346 57.07077:233933 60.08141:24209 62.06063:5742 65.03929:10478 67.05479:207602 68.0584:9280 69.07057:77743 71.07344:19615 71.08596:135301 79.05493:144333 81.07045:162390 83.04982:8789 83.08632:44649 85.10175:86778 86.09689:189034 87.10036:5151 91.05447:276755 92.0581:9216 93.0707:103419 95.05001:34663 95.08593:186782 97.06491:20941 97.10121:38863 98.06104:12317 98.98472:23314 102.02088:5368 103.05477:7082 104.10748:8728 105.04559:11039 105.07008:149042 107.08629:39340 109.10151:67818 111.11756:5438 113.55404:4908 115.05482:11593 117.07047:45417 119.0853:102216 121.10106:18701 123.08012:8181 123.11769:22614 125.00052:114534 128.06171:8403 129.0695:15710 131.08553:44183 133.10085:45665 135.11588:7179 137.13254:8191 143.08542:17958 145.10133:15933 147.11783:18020 157.10086:11991 161.13194:11320 171.11671:11252 184.07419:413761 185.07581:10478 203.17737:35655 267.26721:8406 269.2254:14434 310.31082:24432 330.27789:14448 341.30396:253010 342.31183:27140 347.19235:5914 361.27579:12466 395.31912:8665 404.89661:5590 592.86755:6199 627.52893:687593 628.54333:175517 768.552:15612,14606,0,0,0,0,0,0,0,0,100763,106779,67765,285428,624486,1278614,4233116,2564958,7240920,0,0,21895,91769,4679665
12666,18.454,768.55042,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,141.62,YN3,768.55042:7090536 769.55377:4285738 770.55713:1194372,55.05481:14816 56.05013:42495 57.07077:46598 58.06355:8574 58.06606:15749 60.08128:425142 61.08471:10823 67.05483:49255 69.07056:24004 70.06543:11868 71.07343:254509 71.08597:30302 79.05494:26536 81.07034:44130 83.08641:10870 85.10178:11655 86.09689:2467825 87.10018:50076 91.05453:56261 93.06983:20412 95.08584:44098 97.10117:8473 98.98462:258581 104.10744:156626 105.06989:31766 107.08622:10823 109.10149:14075 117.07053:12071 119.08546:21598 121.10102:7199 124.99931:1608128 126.00332:16887 131.08551:8348 133.10109:9664 166.02597:13865 184.05562:42465 184.07219:5531272 185.07588:136368 333.70828:7560 341.30527:38047 482.32257:14581 627.53198:100107 628.53412:30974 768.55902:172443,22397,0,10144,0,0,0,0,8160,7255,74575,71954,67765,194259,468498,1133986,3920889,2333731,7090536,0,0,0,71431,4448385
12673,16.875,780.54889,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,213.29,YB2,780.54889:4041702 781.55224:2987298 782.5556:1218851,55.05485:68886 56.05021:34085 57.03434:6007 57.07072:136762 65.03928:8108 67.05473:256376 69.07047:75094 70.06599:5231 71.0734:150217 71.0859:92754 76.27671:6410 79.05481:54784 81.07037:246669 82.07374:11997 83.08626:59333 85.10162:48187 86.09682:601722 87.10034:15960 88.70165:5384 91.05435:38598 93.07061:60973 95.08584:208701 97.10197:25855 98.9847:6866 105.07008:23029 107.08623:22068 109.10127:72922 119.08546:15621 119.72767:5817 121.10103:12782 123.11722:23393 125.00066:22837 133.10109:12941 137.13251:10670 146.9821:654420 161.1319:5885 163.0162:15993 184.0746:8737 188.00829:27935 226.68477:5110 260.67081:5982 465.24066:9186 478.32938:8069 511.83975:5590 547.4043:6109 575.50079:64293 576.49896:11168 597.47913:346318 598.49182:96152 602.14722:7372 721.46887:389306 722.47992:123151 780.55145:493221,0,0,0,0,0,0,0,0,0,1295000,4041702,2816323,113917,0,374872,54699,10887,12483218,0,0,0,2717675,4182935
12674,18.976,780.54913,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,285.51,YB2,780.54913:9428944 781.55248:5195536 782.55584:6096420,55.05494:98939 56.05035:54496 57.0708:217582 65.03928:12591 67.05484:378912 68.05838:10837 69.07062:112093 71.07237:89934 71.07351:211871 71.08602:152783 72.08939:8702 79.05495:101443 80.05013:7286 81.07051:395123 82.07373:10739 83.08573:83237 85.10172:69856 86.09697:1018962 87.10033:19346 91.05472:65423 93.06991:84115 95.04906:11283 95.08604:347416 96.08922:9566 97.10091:35740 98.98469:17685 105.07007:25398 107.08649:40734 109.10156:129952 117.87225:7846 119.08545:23234 121.10102:28133 123.1162:48198 123.23433:7455 124.99932:23289 133.10107:17354 135.11732:19265 137.13249:17154 146.98238:1129358 147.98463:11824 161.13188:9524 163.01683:33391 164.9921:16327 184.07222:12345 188.00833:40895 239.23648:11478 274.08261:7559 298.12747:7791 307.19937:8042 366.75543:8409 441.23944:8356 465.24063:23618 478.32932:9200 500.30975:8149 502.33224:10772 524.30743:9160 575.50177:113983 576.4989:22802 597.48029:739419 598.4917:204994 610.32886:8301 721.47003:726023 722.48224:243467 780.55243:953222,0,0,0,51705,51705,51705,0,0,475,8974502,9428944,9050599,462539,884069,735327,80643,6456872,10171631,0,0,0,9151348,5569715
12675,19.13,780.54926,Unknown,[M+H]+,,0.19,True,999,False,False,False,False,False,649.12,YB1,780.54926:18056154 781.55261:13056005 782.55597:5297300,55.05493:189491 56.05032:105699 57.07081:447447 65.03928:35040 67.05485:803581 69.07063:224295 71.04956:17492 71.07349:468552 71.08601:348620 79.05509:204069 81.07052:864243 82.07373:27299 83.0498:25350 83.08582:201429 85.10178:184101 86.09698:2087864 87.10034:57916 91.05456:125729 93.06997:199136 95.04906:26751 95.08603:715617 96.08923:26376 97.10135:79604 98.9847:19812 105.07007:59101 107.08619:72242 109.10152:278804 119.08593:66198 121.10102:58484 123.11649:87147 124.99939:66923 133.10109:46568 133.98064:16216 135.11732:37127 137.13251:21397 146.98239:2320897 147.11609:26575 147.98465:21459 149.13176:24955 161.13383:24766 163.0162:60532 176.83261:16052 184.07222:34664 188.0089:53457 400.25455:15662 441.23947:32371 465.24066:43684 491.9472:18397 575.50208:167873 576.51208:34575 597.48022:1018809 598.49286:238607 721.47028:1062985 722.48096:315711 780.55273:1336745,0,0,0,44363,44363,44363,0,0,0,18056154,14583836,12467766,338438,2025686,1085802,107239,12527348,8669485,0,0,0,15035919,7101357
12676,19.233,780.54938,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,840.47,YB1,780.54938:20503874 781.55273:17376216 782.55609:6055984,55.01841:43765 55.05492:469449 56.05024:170079 57.0704:891054 65.03926:87549 67.05483:1523888 68.05837:59215 69.07065:459609 70.06541:51311 71.07349:946485 71.08602:631592 79.05496:394095 81.07051:1576411 82.07372:75723 83.04978:41915 83.08568:301789 85.10182:353691 86.09696:4092762 87.10036:106001 91.05447:218732 93.07073:361334 95.04992:45454 95.08601:1404401 96.0892:57071 97.06487:57863 97.10122:126499 98.98467:55364 105.07008:160958 107.0862:169979 109.10145:446099 111.08086:33225 111.11751:45793 119.08543:97135 121.10088:109109 123.11635:190165 124.99918:133101 133.10133:101749 135.11729:59668 137.13248:62202 146.98235:4387307 147.11606:43608 147.9846:68902 149.13173:28609 161.13185:39647 163.01613:99171 164.99208:38843 175.14766:32574 184.07455:45567 188.00885:108158 239.23645:27581 465.23874:88724 524.30737:42850 575.50299:400347 576.51575:89740 597.48035:2573774 598.49274:637886 721.4704:2660097 722.48145:819487 780.55261:3121356,0,0,0,25976,25976,25976,0,0,569,20503874,16729614,12749764,617085,1690914,862384,79370,10902909,6071488,0,0,0,16661084,5684589
